1429481617705,21139,67027,84149,353490061561268,www.unige.ch,Http,[154],154.0,WIFI,,riy-79817,[7c:b7:33:ef:00:23],0,[-81],-81.0,1210653,6001,3,228
1429519584636,20050,3825,319396,353490061561268,www.unige.ch,Http,"[186,5,5]",5.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
1429519644713,20014,3689,355388,353490061561268,www.unige.ch,Http,"[5,4,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
1429519704875,20031,3376,376958,353490061561268,www.unige.ch,Http,"[2,4,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
1429519764936,20021,3528,200709,353490061561268,www.unige.ch,Http,"[15,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
1429519824999,20035,4401,383573,353490061561268,www.unige.ch,Http,"[4,3,2]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
1429519885176,20083,55749,337680,353490061561268,www.unige.ch,Http,"[2,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1211384,6001,3,228
1429519960480,21140,-1247503,-1245816,353490061561268,www.unige.ch,Http,"[5000,5000,5000]",5000.0,WIFI,,<unknown ssid>,[],0,[-68],-68.0,1211384,6001,3,228
1429520040891,20111,922,699,353490061561268,www.unige.ch,Http,"[709,60,49]",60.0,MOBILE,UMTS,Orange CH,[1211384],0,[-69],-69.0,1211384,6001,3,228
1429520101780,20077,11856,5299,353490061561268,www.unige.ch,Http,"[808,54,60]",60.0,MOBILE,UMTS,Orange CH,[1211384],0,[-69],-69.0,1211384,6001,3,228
1429520170879,20097,976,748,353490061561268,www.unige.ch,Http,"[48,63,60]",60.0,MOBILE,UMTS,Orange CH,[1211384],0,[-69],-69.0,1211384,6001,3,228
1429520231871,20016,6390,2658,353490061561268,www.unige.ch,Http,"[59,50,50]",50.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-69],-69.0,1211384,6001,3,228
1429520292143,20086,864,656,353490061561268,www.unige.ch,Http,"[727,57,57]",57.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-69],-69.0,1211384,6001,3,228
1429520352781,20090,1628,1086,353490061561268,www.unige.ch,Http,"[724,56,49]",56.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-69],-69.0,1211384,6001,3,228
1429520412853,20079,3440,3134,353490061561268,www.unige.ch,Http,"[722,57,49]",57.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-69],-69.0,1211384,6001,3,228
1429520473064,20073,1520,1881,353490061561268,www.unige.ch,Http,"[85,53,61]",61.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-69],-69.0,1211384,6001,3,228
1429520533172,20080,864,656,353490061561268,www.unige.ch,Http,"[718,54,51]",54.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-69],-69.0,1211384,6001,3,228
1429520593797,20077,1229,1253,353490061561268,www.unige.ch,Http,"[769,39,39]",39.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-69],-69.0,1211384,6001,3,228
1429520653821,20077,2114,1915,353490061561268,www.unige.ch,Http,"[790,49,47]",49.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-69],-69.0,1211384,6001,3,228
1429520713876,20093,3576,3032,353490061561268,www.unige.ch,Http,"[799,57,53]",57.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-69],-69.0,1211384,6001,3,228
1429520774845,20071,864,656,353490061561268,www.unige.ch,Http,"[751,49,56]",56.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-69],-69.0,1211384,6001,3,228
1429520834881,20095,13509,138605,353490061561268,www.unige.ch,Http,"[849,47,67]",67.0,MOBILE,HSPA+,Orange CH,[1211384],0,"[-69,-71,-71,-63,-63,-63,-67,-67,-73]",-67.0,1211384,6001,3,228
1429520894989,20021,6182,408125,353490061561268,www.unige.ch,Http,"[4,3,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429520955168,21089,1476,345752,353490061561268,www.unige.ch,Http,"[3,3,4]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429521015188,20020,1088,301769,353490061561268,www.unige.ch,Http,"[3,5,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429521101677,21150,3376,368707,353490061561268,www.unige.ch,Http,"[2,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429521180075,20949,4110,335772,353490061561268,www.unige.ch,Http,"[4,4,3]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429521248040,20015,3440,362136,353490061561268,www.unige.ch,Http,"[4,11,17]",11.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429521324460,20027,3300,294769,353490061561268,www.unige.ch,Http,"[2,3,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429521384644,20026,864,330410,353490061561268,www.unige.ch,Http,"[2,3,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429521444828,20023,1008,371846,353490061561268,www.unige.ch,Http,"[3,3,2]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429521504876,20018,1473,424147,353490061561268,www.unige.ch,Http,"[3,2,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429521584634,21089,1024,459342,353490061561268,www.unige.ch,Http,"[3,3,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429521669735,20017,968,360021,353490061561268,www.unige.ch,Http,"[2,5,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429521729815,20017,49111,375964,353490061561268,www.unige.ch,Http,"[3,5,2]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429521790071,20112,-1336959,-1500827,353490061561268,www.unige.ch,Http,"[5000,5000,5000]",5000.0,WIFI,,<unknown ssid>,[],0,[-67],-67.0,1231384,6001,3,228
1429521850825,21238,922,751,353490061561268,www.unige.ch,Http,"[719,49,52]",52.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429521911895,20077,864,656,353490061561268,www.unige.ch,Http,"[820,59,75]",75.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429521972069,20083,864,656,353490061561268,www.unige.ch,Http,"[797,50,58]",58.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429522032783,20070,1608,1380,353490061561268,www.unige.ch,Http,"[697,48,57]",57.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429522092880,20097,3479,5691,353490061561268,www.unige.ch,Http,"[49,55,59]",55.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429522160824,20068,1939,2386,353490061561268,www.unige.ch,Http,"[793,86,68]",86.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429522228833,20094,864,656,353490061561268,www.unige.ch,Http,"[768,68,58]",68.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429522304785,21219,916,726,353490061561268,www.unige.ch,Http,"[47,51,50]",50.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429522370868,20090,10096,4142,353490061561268,www.unige.ch,Http,"[61,54,59]",59.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429522440207,20071,864,656,353490061561268,www.unige.ch,Http,"[727,50,55]",55.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429522521803,20015,10998,6182,353490061561268,www.unige.ch,Http,"[858,56,46]",56.0,MOBILE,HSPA+,Orange CH,"[1211384,1211384,1231384]",2,"[-67,-71,-67,-69,-67,-75,-63]",-67.0,1231384,6001,3,228
1429522581802,20021,11155,368824,353490061561268,www.unige.ch,Http,"[3,3,2]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429522641841,20016,1194,369025,353490061561268,www.unige.ch,Http,"[2,2,4]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429522707107,20016,1288,297303,353490061561268,www.unige.ch,Http,"[2,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429522777735,21112,968,290978,353490061561268,www.unige.ch,Http,"[7,6,5]",6.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1231384,6001,3,228
1429522860056,20032,1021,315496,353490061561268,www.unige.ch,Http,"[3,3,2]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1211384,6001,3,228
1429522961432,21103,4635,302112,353490061561268,www.unige.ch,Http,"[3,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1211384,6001,3,228
1429523040064,20969,1003,285864,353490061561268,www.unige.ch,Http,"[3,3,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1211384,6001,3,228
1429523108054,20039,4717,339180,353490061561268,www.unige.ch,Http,"[3,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1211384,6001,3,228
1429523184841,20022,1392,283513,353490061561268,www.unige.ch,Http,"[20,8,147]",20.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1211384,6001,3,228
1429523244881,20018,1008,348271,353490061561268,www.unige.ch,Http,"[4,4,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1211384,6001,3,228
1429523305003,20079,1288,264883,353490061561268,www.unige.ch,Http,"[3,3,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1211384,6001,3,228
1429523365037,21113,864,312789,353490061561268,www.unige.ch,Http,"[9,4,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-67],-67.0,1211384,6001,3,228
1429523438973,20082,-1421403,-1628352,353490061561268,www.unige.ch,Http,"[5000,5000,5000]",5000.0,WIFI,,<unknown ssid>,[],0,[-67],-67.0,1211384,6001,3,228
1429523499881,20200,974,803,353490061561268,www.unige.ch,Http,"[871,59,57]",59.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-63],-63.0,1231384,6001,3,228
1429523580069,20082,864,656,353490061561268,www.unige.ch,Http,"[898,63,67]",67.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-63],-63.0,1231384,6001,3,228
1429523648173,20067,864,656,353490061561268,www.unige.ch,Http,"[837,50,73]",73.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-63],-63.0,1231384,6001,3,228
1429523708287,20071,1040,826,353490061561268,www.unige.ch,Http,"[47,49,54]",49.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-63],-63.0,1231384,6001,3,228
1429523785040,20059,864,736,353490061561268,www.unige.ch,Http,"[718,52,52]",52.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-63],-63.0,1231384,6001,3,228
1429523845070,21236,864,656,353490061561268,www.unige.ch,Http,"[843,63,59]",63.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-63],-63.0,1231384,6001,3,228
1429523905243,20072,864,656,353490061561268,www.unige.ch,Http,"[817,47,68]",68.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-63],-63.0,1231384,6001,3,228
1429523965356,20106,4719,838,353490061561268,www.unige.ch,Http,"[1730,70,56]",70.0,MOBILE,HSPA+,Orange CH,"[1231384,1211384,1211384,1231384]",3,"[-63,-67,-67]",-67.0,1231384,6001,3,228
1429524025833,20062,6257,10064,353490061561268,www.unige.ch,Http,"[46,49,44]",46.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429524085925,21157,1446,1293,353490061561268,www.unige.ch,Http,"[975,50,56]",56.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429524146076,20085,1122,696,353490061561268,www.unige.ch,Http,"[738,48,67]",67.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429524206123,20096,864,656,353490061561268,www.unige.ch,Http,"[782,50,57]",57.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429524266903,20095,3376,5569,353490061561268,www.unige.ch,Http,"[59,55,71]",59.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429524341084,21232,864,656,353490061561268,www.unige.ch,Http,"[757,58,57]",58.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429524406675,20068,12114,5500,353490061561268,www.unige.ch,Http,"[53,49,49]",49.0,MOBILE,HSPA+,Orange CH,"[1231384,1231384,1211384]",2,"[-67,-73,-67]",-67.0,1211384,6001,3,228
1429524466855,21252,2296,1911,353490061561268,www.unige.ch,Http,"[49,48,47]",48.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-65],-65.0,1231384,6001,3,228
1429524540922,21190,864,656,353490061561268,www.unige.ch,Http,"[808,49,56]",56.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-65],-65.0,1231384,6001,3,228
1429524601154,21154,1108,1133,353490061561268,www.unige.ch,Http,"[736,55,51]",55.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-65],-65.0,1231384,6001,3,228
1429524661848,20024,2440,1505,353490061561268,www.unige.ch,Http,"[820,56,49]",56.0,MOBILE,HSPA+,Orange CH,"[1231384,1211384]",1,"[-65,-61,-61,-73]",-63.0,1211384,6001,3,228
1429524722900,21183,969,712,353490061561268,www.unige.ch,Http,"[57,58,56]",57.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429524801338,20089,6684,9724,353490061561268,www.unige.ch,Http,"[60,50,49]",50.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429524873820,21213,1845,1710,353490061561268,www.unige.ch,Http,"[676,46,32]",46.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429524933903,21201,1103,895,353490061561268,www.unige.ch,Http,"[111,110,71]",110.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429524994004,21214,2004,1683,353490061561268,www.unige.ch,Http,"[845,57,52]",57.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429525054846,21154,17550,26270,353490061561268,www.unige.ch,Http,"[47,47,38]",47.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429525115981,21309,916,696,353490061561268,www.unige.ch,Http,"[717,37,39]",39.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429525178861,21226,864,656,353490061561268,www.unige.ch,Http,"[798,79,79]",79.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429525240062,21175,864,656,353490061561268,www.unige.ch,Http,"[46,43,45]",45.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429525301223,21210,1108,864,353490061561268,www.unige.ch,Http,"[949,48,49]",49.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429525362380,21194,11090,6861,353490061561268,www.unige.ch,Http,"[59,49,62]",59.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429525422430,21183,23213,4514,353490061561268,www.unige.ch,Http,"[36,39,35]",36.0,MOBILE,HSPA+,Orange CH,"[1211190,1231190]",1,"[-89,-93]",-91.0,1231190,6001,3,228
1429525482420,21308,1493,909,353490061561268,www.unige.ch,Http,"[30,30,30]",30.0,MOBILE,HSPA+,Orange CH,[1231190],0,[-93],-93.0,1231190,6001,3,228
1429525552804,20084,2427,1615,353490061561268,www.unige.ch,Http,"[857,78,88]",88.0,MOBILE,HSPA+,Orange CH,[1231190],0,[-93],-93.0,1231190,6001,3,228
1429525620162,20124,1903,1691,353490061561268,www.unige.ch,Http,"[774,77,96]",96.0,MOBILE,HSPA+,Orange CH,[1231190],0,[-93],-93.0,1231190,6001,3,228
1429525681395,20048,1150,708,353490061561268,www.unige.ch,Http,"[49,50,53]",50.0,MOBILE,HSPA+,Orange CH,[1231190],0,[-93],-93.0,1231190,6001,3,228
1429525743869,20157,9595,6043,353490061561268,www.unige.ch,Http,"[746,43,60]",60.0,MOBILE,HSPA+,Orange CH,[1231190],0,[-93],-93.0,1231190,6001,3,228
1429525804018,20101,1607,1509,353490061561268,www.unige.ch,Http,"[811,52,48]",52.0,MOBILE,HSPA+,Orange CH,[1231190],0,[-93],-93.0,1231190,6001,3,228
1429525865808,20070,3900,2485,353490061561268,www.unige.ch,Http,"[49,48,61]",49.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429525927094,20087,916,779,353490061561268,www.unige.ch,Http,"[57,53,52]",53.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429525987102,20008,12498,7346,353490061561268,www.unige.ch,Http,"[778,59,67]",67.0,MOBILE,HSPA+,Orange CH,"[1211384,1231384]",1,"[-67,-69,-61,-61,-73,-71,-71,-71]",-70.0,1231384,6001,3,228
1429526047198,20082,113961,279483,353490061561268,www.unige.ch,Http,"[6,6,2]",6.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-75],-75.0,1211384,6001,3,228
1429526110473,20018,7958,141510,353490061561268,www.unige.ch,Http,"[2,6,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-75],-75.0,1231384,6001,3,228
1429526170702,21081,1013,163744,353490061561268,www.unige.ch,Http,"[4,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-75],-75.0,1231384,6001,3,228
1429526236392,20022,916,197648,353490061561268,www.unige.ch,Http,"[7,4,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-75],-75.0,1231384,6001,3,228
1429526297593,20024,864,228926,353490061561268,www.unige.ch,Http,"[17,22,147]",22.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-75],-75.0,1231384,6001,3,228
1429526358708,20018,1288,141150,353490061561268,www.unige.ch,Http,"[4,11,5]",5.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-75],-75.0,1231384,6001,3,228
1429526418882,21061,7959,282066,353490061561268,www.unige.ch,Http,"[2,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-75],-75.0,1231384,6001,3,228
1429526479088,20016,864,145418,353490061561268,www.unige.ch,Http,"[6,3,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-75],-75.0,1231384,6001,3,228
1429526539183,21081,1008,205638,353490061561268,www.unige.ch,Http,"[3,3,2]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-75],-75.0,1231384,6001,3,228
1429526601342,20041,864,304642,353490061561268,www.unige.ch,Http,"[8,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-75],-75.0,1231384,6001,3,228
1429526661514,20033,1340,233973,353490061561268,www.unige.ch,Http,"[66,86,8]",66.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-75],-75.0,1231384,6001,3,228
1429526721555,20018,7114,225609,353490061561268,www.unige.ch,Http,"[4,13,10]",10.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-75],-75.0,1231384,6001,3,228
1429526785248,20016,9556,305611,353490061561268,www.unige.ch,Http,"[2,2,6]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-75],-75.0,1231384,6001,3,228
1429526845252,20014,10279,273363,353490061561268,www.unige.ch,Http,"[48,3,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-64],-64.0,1231384,6001,3,228
1429526905491,20062,1008,340975,353490061561268,www.unige.ch,Http,"[7,2,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-64],-64.0,1231384,6001,3,228
1429526965583,20028,1888,266572,353490061561268,www.unige.ch,Http,"[2,8,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-64],-64.0,1231384,6001,3,228
1429527029457,20072,3098,277722,353490061561268,www.unige.ch,Http,"[51,5,5]",5.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,"[-64,-68,-65,-68]",-66.5,1231384,6001,3,228
1429527089582,21054,1020,318416,353490061561268,www.unige.ch,Http,"[3,2,4]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-68],-68.0,1231384,6001,3,228
1429527149547,21098,3548,302708,353490061561268,www.unige.ch,Http,"[2,1,3]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429527212279,20126,1048,323293,353490061561268,www.unige.ch,Http,"[4,5,5]",5.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429527272315,21066,1041,271744,353490061561268,www.unige.ch,Http,"[2,2,3]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429527333418,21104,916,276534,353490061561268,www.unige.ch,Http,"[1,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429527393530,20021,864,324141,353490061561268,www.unige.ch,Http,"[9,15,4]",9.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429527453690,21040,1160,302176,353490061561268,www.unige.ch,Http,"[5,5,2]",5.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429527513893,20030,1160,288291,353490061561268,www.unige.ch,Http,"[5,5,3]",5.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429527573939,20018,916,290471,353490061561268,www.unige.ch,Http,"[10,10,4]",10.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429527634004,21123,864,251706,353490061561268,www.unige.ch,Http,"[301,9,73]",73.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429527694070,20073,864,308301,353490061561268,www.unige.ch,Http,"[11,11,11]",11.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429527754143,21102,1160,299727,353490061561268,www.unige.ch,Http,"[17,9,14]",14.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429527814491,21097,1432,304596,353490061561268,www.unige.ch,Http,"[15,12,10]",12.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429527875198,20067,52600,251629,353490061561268,www.unige.ch,Http,"[10,9,27]",10.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429527935283,20137,3540,380140,353490061561268,www.unige.ch,Http,"[30,135,32]",32.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429528003211,21113,1060,396940,353490061561268,www.unige.ch,Http,"[19,10,33]",19.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-65],-65.0,1231384,6001,3,228
1429528063862,20067,3539,2661,353490061561268,www.unige.ch,Http,"[57,56,42]",56.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429528140264,21137,864,656,353490061561268,www.unige.ch,Http,"[848,59,57]",59.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429528200835,20071,864,656,353490061561268,www.unige.ch,Http,"[867,59,51]",59.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429528303850,21179,968,778,353490061561268,www.unige.ch,Http,"[49,56,49]",49.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429528380900,21218,3940,3701,353490061561268,www.unige.ch,Http,"[58,57,43]",57.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429528440957,20078,864,656,353490061561268,www.unige.ch,Http,"[779,59,62]",62.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429528501068,20094,864,656,353490061561268,www.unige.ch,Http,"[891,48,48]",48.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429528561830,21186,968,766,353490061561268,www.unige.ch,Http,"[49,55,57]",55.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429528622146,20073,1300,1120,353490061561268,www.unige.ch,Http,"[642,56,54]",56.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429528682370,20076,1229,1253,353490061561268,www.unige.ch,Http,"[748,56,48]",56.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429528764859,20072,1577,1732,353490061561268,www.unige.ch,Http,"[748,49,51]",51.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429528825206,21155,864,656,353490061561268,www.unige.ch,Http,"[810,49,55]",55.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429528895871,21183,864,656,353490061561268,www.unige.ch,Http,"[714,49,57]",57.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429528955883,21141,6289,10998,353490061561268,www.unige.ch,Http,"[44,36,43]",43.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429529016200,20074,864,708,353490061561268,www.unige.ch,Http,"[49,56,58]",56.0,MOBILE,UMTS,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429529076861,20071,1469,885,353490061561268,www.unige.ch,Http,"[791,53,51]",53.0,MOBILE,UMTS,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429529136862,20080,864,656,353490061561268,www.unige.ch,Http,"[812,62,52]",62.0,MOBILE,UMTS,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429529203850,21230,1040,826,353490061561268,www.unige.ch,Http,"[48,47,47]",47.0,MOBILE,UMTS,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429529280791,20073,1611,1631,353490061561268,www.unige.ch,Http,"[842,48,48]",48.0,MOBILE,UMTS,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
